Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
TXAB,Abilene,32.3501,-99.7502,113,5.1364,2004,
NYSN,L.I.: Southern Nassau County,40.6298,-73.5907,111,0.555,2004,
ARFS,Fort Smith-Moffett,35.3818,-94.3766,111,4.1111,2004,
AZGC,Glen Canyon,36.9167,-111.5167,110,4.5833,2004,
ORBR,Brownsville,44.3536,-122.9671,110,2.2,2004,
CACO,Chico,39.722,-121.8238,109,1.2111,2004,
CABB,Big Bear Lake,34.2833,-116.9,105,4.375,2004,
BCWR,White Rock,49.0674,-122.7167,104,0.4228,2004,
ORAI,Airlie,44.7131,-123.1744,104,0.6172,2004,
CAPR,Point Reyes Peninsula,38.1216,-122.8901,102,0.2105,2004,
WAGH,Grays Harbor,46.9667,-124.05,102,0.6476,2004,
CACL,Clear Lake,38.9392,-122.7199,101,0.9665,2004,
WASE,Seattle,47.6017,-122.3341,101,0.4703,2004,
NCPE,Pettigrew S.P.,35.7667,-76.45,101,1.4532,2004,
UTKA,Kanab,37.0334,-112.5167,100,0.9524,2004,
TXLG,Longview,32.3765,-94.7162,100,1.0695,2004,
BCVI,Victoria,48.4667,-123.4,98,0.1931,2004,
VALC,Little Creek,36.8508,-76.0994,95,1.1875,2004,
LANS,Northshore-Slidell,30.25,-89.7933,95,0.643,2004,
NMAL,Albuquerque,35.1833,-106.6167,95,0.8444,2004,
WALY,Lyle,45.6833,-121.2333,94,1.3574,2004,
TXHA,Hagerman N.W.R.,33.7807,-96.7444,93,1.4308,2004,
TXVC,Village Creek Drying Beds,32.7667,-97.1167,92,1.0888,2004,
CASO,San Bernardino Valley,34.0852,-117.301,92,0.8762,2004,
AZPT,Phoenix-Tres Rios,33.3725,-112.3582,91,0.7631,2004,
WAWK,Wahkiakum,46.1917,-123.4667,90,1.2414,2004,
LAJB,Johnsons Bayou,29.801,-93.7149,90,2.3684,2004,
MSSH,Southern Hancock County,30.2906,-89.5034,89,1.0533,2004,
TXNB,New Braunfels,29.7,-98.1167,89,1.3536,2004,
TXPA,Port Aransas,27.8502,-97.1,88,0.9362,2004,
DEWI,Wilmington,39.745,-75.6399,88,0.6471,2004,
OKTI,Tishomingo N.W.R.,34.1833,-96.65,85,1.828,2004,
UTLO,Logan,41.7993,-111.8333,85,0.7522,2004,
TXPM,Palmetto S.P.,29.5833,-97.5833,84,1.2174,2004,
TXGC,Gibbons Creek,30.5833,-96,84,1.1748,2004,
ORSU,Summer Lake,42.9731,-120.7778,84,0.8077,2004,
ILNE,Newton,38.0441,-88.3181,82,1.8851,2004,
OKAC,Arcadia,35.5667,-97.2167,81,1.4931,2004,
AZGR,Gila River,33.3071,-112.6833,81,0.6429,2004,
MSNO,Noxubee N.W.R.,33.2711,-88.7837,80,0.9496,2004,
KSWI,Wichita,37.6912,-97.3496,79,1.254,2004,
PAGL,Delaware County (Glenolden),39.8992,-75.3729,78,0.2941,2004,
MSDG,Dahomey-Great River Road,33.7769,-90.9545,77,1.1579,2004,
ILPM,Pere Marquette Park,38.9968,-90.6051,76,1.2308,2004,
TXLS,La Sal Vieja,26.4849,-97.9649,75,1.0791,2004,
CALC,Lincoln,38.8704,-121.3919,75,0.6696,2004,
CORA,Rawhide Energy Station,40.8628,-105.1431,74,1.6444,2004,
CAMU,Malibu,34.0822,-118.7045,73,0.3773,2004,
IDHV,Hagerman Valley,42.8167,-114.9,72,1.4328,2004,
COLO,Longmont,40.1741,-105.1734,72,0.7461,2004,
AZ18,Salt-Verde Rivers,33.55,-111.7333,72,0.3683,2004,
WAED,Edmonds,47.8524,-122.2489,71,1.029,2004,
IDNA,Nampa,43.568,-116.6729,70,1.0606,2004,
TXVI,Victoria,28.8723,-97.0784,69,0.8818,2004,
ORYB,Yaquina Bay,44.5866,-124.0642,69,1.1129,2004,
CASV,San Fernando Valley,34.2358,-118.5025,68,1.1878,2004,
NCWI,Wilmington,34.1401,-77.8936,67,0.6634,2004,
VACC,Cape Charles,37.1899,-75.941,66,0.3474,2004,
ORPR,Prineville,44.3668,-120.75,65,1.0317,2004,
AZRC,Ramsey Canyon,31.4599,-110.2068,64,0.3316,2004,
ORPD,Portland,45.5167,-122.7,64,0.2698,2004,
TXCK,Choke Canyon,28.4913,-98.3082,63,1.0769,2004,
DERE,Rehoboth,38.6035,-75.1073,63,0.9403,2004,
CAHL,Honey Lake,40.3434,-120.4229,63,1.7027,2004,
OKOC,Oklahoma City,35.5368,-97.5834,62,0.5345,2004,
VAFB,Fort Belvoir,38.709,-77.1939,62,0.1654,2004,
WATO,Toppenish N.W.R.,46.3609,-120.4179,60,0.9917,2004,
CATE,Tehachapi,35.1097,-118.4503,60,1.4634,2004,
TXLR,Lake Ray Hubbard,32.9296,-96.5363,58,0.8529,2004,
CALL,Lost Lake-Fresno,36.95,-119.7,58,0.7582,2004,
ILCV,Collinsville,38.7081,-89.9588,56,1.0566,2004,
DECH,Cape Henlopen-Prime Hook,38.8072,-75.1878,56,0.5685,2004,
MXES,"Ensenada, Baja California, Mexico",31.8002,-116.6335,56,0.5258,2004,
NCRA,Raleigh,35.7622,-78.6593,55,0.5152,2004,
GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.747,55,1.2644,2004,
WAEA,East Lake Washington,47.5899,-121.9995,54,6.3529,2004,
NMSC,Silver City,32.7381,-108.262,54,1.0047,2004,
CAKR,Kern River Valley,35.6625,-118.4588,53,0.611,2004,
FLZE,Zellwood-Mount Dora,28.7309,-81.6062,52,0.5417,2004,
MDJB,Jug Bay,38.7532,-76.6415,52,0.3461,2004,
UTSG,St. George,37.15,-113.6,51,0.7208,2004,
AZEL,Elfrida,31.6667,-109.6833,51,1.3247,2004,
IDAF,American Falls Reservoir,42.9833,-112.7,51,1.5938,2004,
KSQU,Quivira N.W.R.,38.15,-98.4833,51,1.3784,2004,
MSJA,Jackson,32.4476,-90.004,51,0.7234,2004,
INSU,Sullivan County,39.1029,-87.4253,50,0.9804,2004,
TNCC,Cross Creeks N.W.R.,36.476,-87.7528,50,1.2346,2004,
COPR,Pueblo Reservoir,38.2354,-104.7857,50,0.5376,2004,
MSTU,Tupelo,34.2276,-88.7012,50,6.6667,2004,
UTOG,Ogden,41.2198,-112.064,48,0.9231,2004,
CAWO,Woodfords,38.7662,-119.8082,48,1.4545,2004,
TNSA,Savannah,35.1632,-88.1666,47,0.8952,2004,
BCKI,Kitimat,54.0592,-128.6777,46,2.0444,2004,
ORGP,Grants Pass,42.4186,-123.3669,45,0.559,2004,
ORRS,Roseburg-Sutherlin,43.3177,-123.3473,45,0.6498,2004,
VABB,Back Bay N.W.R.,36.65,-76,45,0.5488,2004,
NJOC,Oceanville,39.4422,-74.4605,45,0.5341,2004,
TXWC,Wise County,33.25,-97.6667,43,1.075,2004,
OKFG,Fort Gibson Reservoir,35.85,-95.3167,43,1.0488,2004,
OKSE,Sequoyah,34.4985,-94.9695,42,1.0769,2004,
BCVA,Vancouver,49.2603,-123.105,42,0.1541,2004,
TXWF,Wichita Falls,33.8877,-98.6298,42,1.4118,2004,
TXAM,Amarillo,34.9851,-101.7021,42,1.75,2004,
TXBN,Burnet County,30.7514,-98.275,42,0.6176,2004,
CALA,Los Angeles,34.0477,-118.3793,41,0.8159,2004,
ARWR,White River N.W.R.,34.3146,-91.121,41,1.312,2004,
WAPT,Port Townsend,48.05,-122.7333,41,0.4543,2004,
CALH,Lake Henshaw,33.2112,-116.7255,40,0.6154,2004,
CAMS,Mount Shasta,41.5342,-122.4141,40,0.6426,2004,
ORSA,Salem,44.9437,-123.0388,40,0.3137,2004,
LALA,Lafayette,30.1901,-92.1042,38,0.5938,2004,
SCSN,Santee N.W.R.,33.5104,-80.408,37,0.4205,2004,
NCCH,Cape Hatteras,35.2188,-75.6067,37,0.4568,2004,
LANI,New Iberia,30.0017,-91.8949,36,2.1176,2004,
KYLE,Lexington,37.9227,-84.4719,36,0.6792,2004,
NCPD,Pee Dee N.W.R.,35.1167,-80.05,36,0.7579,2004,
SCCA,Charleston,32.9333,-79.7,35,0.4403,2004,lo
LAFP,Fort Polk,31.334,-93.439,35,3.5,2004,
CASF,San Francisco,37.7143,-122.4689,34,0.2039,2004,
FLHC,Hamilton County,30.336,-82.7595,34,0.7158,2004,
NMSR,Santa Rosa,34.9521,-104.6703,34,0.8947,2004,
WAPB,Padilla Bay,48.4834,-122.5667,34,0.1748,2004,
NMLO,Loving,32.291,-104.0667,34,0.7273,2004,
TXIV,Canadian River,35.9217,-100.2729,34,0.85,2004,
TXBZ,Brazos Bend,29.3734,-95.6688,34,0.5271,2004,
OKST,Stillwater,36.1452,-97.1765,33,0.569,2004,
TXBA,Balmorhea,30.9858,-103.7459,33,0.9167,2004,
CAVE,Ventura,34.3484,-119.1921,33,0.2075,2004,
MOHF,Horton-Four Rivers,38.02,-94.357,33,0.7021,2004,
MXRC,"Rio Corona, Tamaulipas, Mexico",23.9333,-98.9333,33,3,2004,
MXSC,"San Carlos, Sonora, Mexico",28.0389,-110.9377,33,2.75,2004,
TXCT,Coastal Tip,26.0278,-97.2334,32,1.0667,2004,
OKWM,Wichita Mountains Wildlife Refuge,34.7333,-98.6667,32,0.3208,2004,
NYQW,L.I.: Quogue-Watermill,40.8591,-72.4524,32,0.6702,2004,
ILMR,Marion County,38.315,-88.59,32,1.4545,2004,
TNCH,Chattanooga,35.104,-85.2292,31,0.369,2004,
NVWL,Walker Lake,38.6922,-118.5,31,1.4253,2004,
ARHB,Holla Bend N.W.R.,35.166,-93.1382,30,0.3974,2004,
INTH,Terre Haute,39.4165,-87.407,30,0.303,2004,
INNC,New Castle,39.9167,-85.3667,30,0.9375,2004,
UTFS,Fish Springs N.W.R.,39.8107,-113.399,30,0.4478,2004,
ORIV,Illinois Valley,42.1667,-123.5667,29,0.511,2004,
BCCH,Chilliwack,49.1113,-121.9436,29,0.3152,2004,
TXWW,Welder Wildlife Refuge,28.1136,-97.4171,29,0.8467,2004,
NCGR,Greensboro,36.1163,-79.837,28,0.2835,2004,
TNJA,Jackson,35.6119,-88.8205,28,2,2004,
WASJ,San Juan Islands Archipelago,48.5462,-123.013,28,0.2629,2004,
ORUC,Union County,45.25,-117.8833,28,0.5045,2004,
CACI,Santa Clarita,34.4499,-118.4982,27,0.5294,2004,
OKSL,Sooner Lake,36.4032,-97.0672,27,1.8621,2004,
BCPA,Port Alberni,49.2573,-124.814,26,0.4211,2004,
CAAN,A–o Nuevo,37.2147,-122.3182,26,0.1398,2004,
LAPP,Pine Prairie,30.7643,-92.3765,26,0.5532,2004,
TXBU,Bell County,30.9667,-97.45,26,0.6933,2004,
TXUC,Uvalde County,29.2096,-99.7862,25,0.9615,2004,
CAYR,Yreka,41.7495,-122.5247,25,0.5,2004,
TXNA,Nacogdoches,31.5332,-94.6563,25,0.1838,2004,
WACC,Cowlitz-Columbia,46.1092,-122.9787,25,0.5208,2004,
TXOR,Old River,29.8776,-94.7263,25,0.1931,2004,
CAMN,Manchester,39.0347,-123.6897,25,0.2778,2004,
NYSI,Staten Island,40.5833,-74.15,25,0.2688,2004,
ILCE,Carlyle Lake,38.7,-89.2667,25,0.4464,2004,
CAUK,Ukiah,39.1386,-123.166,25,0.4237,2004,
ORBE,Bend,44.0642,-121.3109,25,0.3195,2004,
NMRU,Ruidoso,33.3987,-105.6808,24,0.8067,2004,
CADN,Del Norte County,41.8446,-124.1712,24,0.2124,2004,
IDBO,Boise,43.6177,-116.1995,24,0.2119,2004,
WYCH,Cheyenne,41.1402,-104.8202,24,1.0323,2004,
TXQN,Quanah,34.3285,-99.6831,23,1,2004,
OHCI,Cincinnati,39.1,-84.3,23,0.1855,2004,
BCPQ,Parksville-Qualicum Beach,49.3458,-124.36,23,0.293,2004,
MIBT,Battle Creek,42.3767,-85.2795,23,0.4466,2004,
ALGU,Guntersville,34.3883,-86.2803,23,0.2644,2004,
NJSA,Salem,39.614,-75.4142,23,0.3665,2004,
GACI,Cumberland Island,30.8151,-81.4673,23,0.1974,2004,
OHDA,Dayton,39.82,-84.1794,22,0.2839,2004,
NYQU,L.I.: Queens,40.6932,-73.7448,22,0.2558,2004,
WAOH,Oak Harbor,48.2646,-122.6805,22,0.1388,2004,
ILHP,Hennepin,41.2552,-89.3389,22,0.8544,2004,
FLSM,St. Marks,30.1536,-84.2227,21,0.2601,2004,
TXBF,Buffalo Bayou,29.7715,-95.5699,21,0.1286,2004,
TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,21,0.4667,2004,
BCAM,Abbotsford-Mission,49.1136,-122.3031,21,0.2917,2004,
TXBO,Boerne,29.8666,-98.7901,21,0.2917,2004,
KSOL,Olathe,38.9127,-94.8521,20,0.7273,2004,
NMLC,Las Cruces,32.3,-106.7167,20,0.2532,2004,
TXPS,Palestine,31.7624,-95.7664,20,2,2004,
ILDE,Decatur,39.8426,-88.9535,19,0.4471,2004,
NJMA,Marmora,39.2647,-74.6472,19,0.3128,2004,
ILCO,Crab Orchard N.W.R.,37.7196,-89.0212,19,0.4318,2004,
VABK,Brooke,38.3703,-77.3287,18,0.2188,2004,
CABR,Bear Valley Springs,35.0945,-118.661,18,0.45,2004,
GAMA,Macon,32.8321,-83.6663,18,0.3913,2004,
OKWA,Washita N.W.R.,35.6495,-99.2797,18,0.4138,2004,
INWG,Western Gibson County,38.3406,-87.7807,18,0.6923,2004,
CASU,San Juan Capistrano,33.5096,-117.6078,17,0.1429,2004,
ARTE,Texarkana,33.4725,-93.9215,17,0.6126,2004,
ORMA,Malheur N.W.R.,42.8998,-118.8798,17,1.8889,2004,
ARML,Magnolia-Lake Columbia,33.2684,-93.2832,17,0.2656,2004,
SCCL,Clemson,34.6346,-82.8365,17,0.2099,2004,
TXTE,Texarkana,33.2784,-94.2082,17,0.7556,2004,
DEMI,Middletown,39.4753,-75.6347,16,0.2254,2004,
GADA,Dalton,34.7667,-84.9667,16,0.2807,2004,
VANN,Newport News,37.0799,-76.3956,16,0.1524,2004,
FLTA,Tampa,28.0107,-82.4595,16,0.1829,2004,
NYSM,L.I.: Smithtown,40.9133,-73.1386,15,0.1875,2004,
KSLC,Linn County,38.2833,-94.75,15,0.3896,2004,
AZSE,Sedona,34.8391,-111.8802,15,0.2281,2004,
TXTY,Tyler,32.2777,-95.2991,15,0.1657,2004,
AZSC,Santa Catalina Mountains,32.3353,-110.7295,15,0.2113,2004,
MDSD,Southern Dorchester County,38.3617,-76.0371,15,0.1911,2004,
OHCF,Cuyahoga Falls,41.1338,-81.4832,15,0.0651,2004,
SCLC,Long Cane,34,-82.3333,15,0.6316,2004,
CALR,Lake Almanor,40.2833,-121.25,15,0.3846,2004,
