Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
TXCT,Coastal Tip,26.0278,-97.2334,9,0.1885,1992,
AZPO,Portal,31.9009,-109.1364,8,0.0578,1992,
FLTA,Tampa,28.0107,-82.4595,7,0.0714,1992,
FLCS,Corkscrew Swamp Sanctuary,26.3666,-81.5217,7,0.08,1992,
NMLV,Las Vegas,35.595,-105.2152,6,0.16,1992,
TXCP,Chaparral W.M.A.,28.3609,-99.3429,4,0.1026,1992,
TNKN,Knoxville,35.9136,-84.0796,3,0.0346,1992,
CAHF,Hayward-Fremont,37.6068,-122.0667,3,0.0137,1992,
FLPI,Ponce Inlet,29.0623,-81.0073,3,0.0682,1992,
TXST,San Antonio,29.3148,-98.608,3,0.0225,1992,
CASJ,San Jose,37.4033,-121.8821,3,0.0117,1992,
FLBA,Bradenton,27.501,-82.5631,2,0.0205,1992,
OHKI,Kingston,39.4667,-82.8667,2,0.0342,1992,
GASC,St. Catherines Island,31.6351,-81.1226,2,0.0328,1992,
TXBF,Buffalo Bayou,29.7715,-95.5699,2,0.014,1992,
CASC,Santa Cruz County,37.0162,-122.0499,1,0.0044,1992,
NJCC,Cumberland County,39.3325,-75.2004,1,0.0059,1992,
MIMO,Monroe,41.8731,-83.4425,1,0.0189,1992,
TNCV,Cookeville,36.1448,-85.4747,1,0.019,1992,
TNBR,Buffalo River,35.3001,-87.4573,1,0.0153,1992,
UTDJ,Dinosaur N.M.-Jensen,40.3698,-109.3456,1,0.0833,1992,
FLPB,Perdido Bay,30.3333,-87.3667,1,0.0079,1992,
FLCR,Crystal River,28.8712,-82.5776,1,0.0122,1992,
FLWR,Wekiva River,28.7863,-81.3679,1,0.0078,1992,
LAST,St. Tammany Parish,30.4211,-90.0886,cw,0,1992,
OHAC,Adams County,38.7953,-83.5461,cw,0,1992,
INSM,Spring Mill S.P.,38.7233,-86.417,cw,0,1992,
INLM,Lake Monroe,39.0152,-86.3984,cw,0,1992,
TXOR,Old River,29.8776,-94.7263,cw,0,1992,
COMV,Monte Vista N.W.R.,37.497,-106.0461,cw,0,1992,
